trial_id,recognize_zscore_mean,understand_zscore_mean,meaning_match_zscore_mean,natural_zscore_mean
1.0,0.3100849076426553,0.30989467584127695,0.5275814907565357,0.44869401611451626
2.0,0.19239877373551018,0.09977302303827772,0.23309208780722895,-0.32606405611253503
3.0,0.39060699926333353,0.30547106209805586,0.46093388903642946,0.6778874204212483
4.0,0.41469480444900647,0.30055593571669914,-0.03849258380157624,0.5169677159659423
5.0,0.17381675259227675,0.1727626498014248,0.11994615930565315,-0.7563289746270135
6.0,-2.210875960789348,-2.2209038979192908,-1.6779891429111673,-0.10952550235034642
7.0,-0.30776729536985653,-0.4465432742495201,-0.06139731514207789,0.34183083373837125
8.0,-2.0142162370234606,-1.745477127940788,-1.5632932701835425,-0.6199378076469337
9.0,-1.0138840988127271,-0.5666127901369482,-0.7976208225153449,0.07467287779800875
10.0,0.22182030721229645,0.1727626498014248,-0.4736824792711074,0.5288414028966251
11.0,-0.9411045160017295,-0.38189045800244337,-0.8720181453656961,-0.44698818353817277
12.0,-0.6314041636145056,-0.8200928792326297,-0.23809095691166196,-0.13905348695428127
13.0,-0.6019826301377192,-0.6443048298288134,-0.14974413602686992,-0.4062114428946438
14.0,0.33950644111944156,0.09977302303827772,0.43923466987174364,0.5288414028966251
15.0,0.280663374165869,0.22584601472007723,0.3803367892818823,0.047957082203972504
16.0,0.19239877373551018,0.01572436191707806,0.20364314751229826,0.101388673392045
17.0,-0.0723950275555663,-0.0683242992041216,0.08584738633257552,-0.5932220120528975
18.0,-1.4675951150600102,-1.2269951275178028,-1.9569791035999846,-0.5313538538351293
19.0,-1.312744938866398,-1.347064643405231,-1.8639824500370452,-0.8969384251219411
20.0,-2.2495885048377504,-2.2209038979192908,-1.798884792542988,-0.6199378076469337
21.0,-2.2495885048377504,-2.715857124521911,-1.8872316134277802,-0.753516785617115
22.0,0.28801875753506556,0.18382168415947742,-0.819707527736543,0.5021256073025887
23.0,0.218551247937098,0.11378113322514435,-0.26753989720659266,0.27949397735228665
24.0,0.17381675259227677,0.17276264980142483,0.18194392834761247,0.4247904095303785
25.0,-0.13588359979494719,-0.16638107051218787,-1.5539936048272487,0.4247904095303785
26.0,-1.7101937244300023,-1.637232640133182,-1.151008106054513,-0.2548219345284383
27.0,-1.6534153264923446,-1.4271109873301828,-1.1200092215335333,-0.615719524132086
28.0,0.4215770345020559,0.1727626498014248,0.46093388903642946,0.5372779699263206
29.0,0.4525470697407783,0.17276264980142483,0.46093388903642946,-0.27825684294425956
30.0,-2.24184599602807,-2.897962556951177,-1.708988027432147,-0.5594757439341148
31.0,-2.2495885048377504,-2.6318084634007115,-1.6810890313632654,-0.64665360324097
32.0,-1.1544536476462615,-1.3430623262089831,-0.6929134792444802,-0.6110325424489216
33.0,-0.690247230568078,-0.74318560761846,-0.38533565838631534,-0.9939589459634413
34.0,0.39060699926333353,0.2612349246658455,0.21294281286859215,0.3685466293324075
35.0,0.33950644111944156,0.30989467584127695,0.46868361016667437,-0.5665062164588612
36.0,0.08090664687610954,0.04005423750479376,0.3369383509525108,0.08732772834255223
37.0,-0.19008116146271142,-0.22536258708846835,0.026949505742714132,-0.6733693988350062
38.0,0.25124184068908273,0.14179735359887755,0.17419420721736756,0.23496765136222625
39.0,0.11187668211483195,0.08429037493700413,0.1509450438266328,-0.9250603152209266
40.0,0.17381675259227672,0.17276264980142483,0.2749405819105515,-0.8688165350229555
41.0,-0.010282901326795275,-0.0015797741961100966,-0.07121362857372145,-1.1750326716563535
42.0,0.4277710415498004,0.30989467584127695,0.5275814907565357,0.742567767648915
43.0,0.4277710415498004,0.2678703452806771,0.40978572957681303,0.315115038144335
44.0,0.3100849076426553,0.14179735359887755,0.3803367892818823,0.5021256073025888
45.0,0.4525470697407783,0.3939433369624766,0.49193277355740905,0.7060093105202337
46.0,0.33950644111944156,0.1417973535988776,0.3508878489869517,0.5021256073025888
47.0,0.4277710415498004,0.30989467584127695,0.5570304310514664,0.7158519720548787
48.0,0.28801875753506556,0.18382168415947742,0.3582500840606843,0.63570458527277
49.0,0.36892797459622784,0.14179735359887755,0.3803367892818823,0.6624203808668063
50.0,-0.24892422841628398,-0.13689031222404763,0.2919899683970903,0.4754098117085525
51.0,0.25124184068908273,-0.06832429920412161,0.26254102810215957,-0.05890610017217248
52.0,0.280663374165869,0.1838216841594774,0.26254102810215957,0.6357045852727701
53.0,0.280663374165869,0.09977302303827774,0.14474526692243686,0.23496765136222625
54.0,0.25124184068908273,0.1838216841594774,0.3508878489869517,0.5555571984906613
55.0,0.33950644111944156,0.30989467584127695,0.49813255046160504,0.6357045852727701
56.0,0.36892797459622784,0.35191900640187673,0.49813255046160504,0.6624203808668062
57.0,0.29769689354716633,0.34970719953026624,0.5539305425993684,0.7341312006192193
58.0,0.349313618945037,0.16047483384803307,0.38688099823631134,0.4575992813125283
59.0,0.3100849076426553,0.22584601472007723,0.46868361016667437,0.742567767648915
60.0,0.4277710415498004,0.2678703452806771,-0.26753989720659266,0.6624203808668063
61.0,0.349313618945037,0.20716853447092176,0.45232308778060176,0.27949397735228665
62.0,0.31662302619305227,0.16047483384803307,0.38688099823631134,0.10138867339204499
63.0,0.4525470697407783,0.30547106209805586,0.5539305425993684,0.5935217501242916
64.0,0.3983495080730141,0.2678703452806771,0.40978572957681303,0.31511503814433495
65.0,0.3983495080730141,0.1838216841594774,0.23309208780722895,0.5822729940846976
66.0,0.4525470697407783,0.30547106209805586,0.49193277355740905,0.5653998600253062
67.0,0.41469480444900647,0.3472496363395879,0.5177651773248921,0.665388802599477
68.0,0.36892797459622784,0.30989467584127695,0.46868361016667437,0.315115038144335
69.0,0.36892797459622784,0.30989467584127695,0.49813255046160504,0.20825185576819
70.0,0.218551247937098,0.11378113322514435,0.3541599534641662,-0.7891378464091633
71.0,0.4277710415498004,0.30989467584127695,0.5275814907565357,-0.4863588296767524
72.0,0.16470791869853485,0.1467413924883599,0.40805343897122887,0.39997697709009716
73.0,0.36892797459622784,0.1838216841594774,0.40978572957681303,0.5288414028966251
74.0,0.4215770345020559,0.34970719953026624,0.49193277355740905,0.7341312006192193
75.0,0.3212931108719072,0.15380430518762037,0.1671825547661936,0.5212083184411861
76.0,0.25124184068908273,0.09977302303827774,-0.7387229419254835,0.44869401611451626
77.0,0.33950644111944156,0.30989467584127695,0.49813255046160504,0.7158519720548787
78.0,0.10413417330515136,0.17276264980142483,0.29198996839709024,0.23496765136222625
79.0,-1.6611578353020253,-1.2870298854615168,-1.5632932701835425,-0.2993482605184987
80.0,0.218551247937098,0.16047483384803307,0.19055472960344014,-0.3141903691818522
81.0,0.3983495080730141,0.35191900640187673,0.46868361016667437,-0.16576928254831752
82.0,0.29769689354716633,0.12852651236921445,0.3369383509525108,0.19981528873849433
83.0,0.13355570678193762,0.015724361917078086,0.17419420721736756,-1.4481274710620575
84.0,0.19239877373551018,-0.026299968643521764,-0.29698883750152333,-0.2726324649244625
85.0,0.32866692878588877,0.30547106209805586,0.3369383509525108,-0.22201306274628857
86.0,0.018966576398664767,0.16047483384803304,0.2439416973895718,-0.10952550235034647
87.0,-1.8082655026859566,-2.19216931292059,-2.063925255197364,-0.9138115591813325
88.0,0.35963696402461115,0.12852651236921445,0.18194392834761247,0.39666851943139303
89.0,-0.012003458840057643,0.04005423750479376,0.3369383509525108,-0.5032319637361438
90.0,-0.47655398742089355,-0.4465432742495201,-0.12804491686218417,0.11544961844153775
91.0,-0.7294759418704598,-0.6566649270525193,-0.20209780766230223,-1.0266115850228188
92.0,-0.435260607102597,0.0017162517302114488,-0.07121362857372143,-1.5609274969035438
93.0,0.4215770345020559,0.21699878723363517,0.46093388903642946,0.6778874204212483
94.0,0.35963696402461115,0.30547106209805586,0.46093388903642946,0.6497655303222627
95.0,0.31662302619305227,0.20716853447092173,0.38688099823631134,0.63570458527277
96.0,0.31662302619305227,0.06708743260225564,0.19055472960344016,0.5466519332926492
97.0,-0.19008116146271142,-0.15237296032532127,0.20364314751229823,0.101388673392045
98.0,0.3100849076426553,0.14179735359887757,0.3508878489869517,0.5555571984906613
99.0,0.36892797459622784,0.30989467584127695,0.05639844603764484,0.5021256073025888
100.0,-0.2597637407498368,-0.11968736988929916,-0.40703487755100115,-0.25013495284527404
101.0,-0.013551960601993752,-0.181126449656258,-0.885967643400137,0.3418308337383712
102.0,-0.012003458840057643,-0.3580709993850994,-0.5310304156349198,0.5091560798273351
103.0,0.08090664687610956,0.02039373197936693,0.02694950574271417,0.5935217501242916
104.0,0.36892797459622784,0.35191900640187673,0.5275814907565357,0.6624203808668062
105.0,-0.21950269493949767,-0.26959872452067873,-0.885967643400137,0.20825185576818997
106.0,0.22182030721229645,0.05774869247767792,0.3803367892818823,0.6089887896787338
107.0,0.26672685830844395,0.21699878723363517,0.42993500451544975,0.5935217501242916
108.0,0.25124184068908273,0.14179735359887757,0.35088784898695163,0.2616834469562625
109.0,0.39060699926333353,0.34970719953026624,0.39893611999447015,0.5091560798273351
110.0,0.36892797459622784,0.14179735359887755,0.40978572957681303,0.6089887896787338
111.0,-0.7785118309984369,-0.5516041006510197,-1.710537971658196,0.10138867339204502
112.0,0.45719257502658667,0.30989467584127695,0.5275814907565357,0.7158519720548787
113.0,0.3377757626796306,0.19618178138318326,0.3734076268595457,0.5885590636362354
114.0,0.33950644111944156,0.30989467584127695,0.43923466987174364,0.6357045852727701
115.0,0.3983495080730141,0.35191900640187673,0.46868361016667437,0.6624203808668063
116.0,0.349313618945037,0.16047483384803304,0.32143890869202096,0.5763361506193561
117.0,0.33950644111944156,0.14179735359887755,0.46868361016667437,0.6624203808668063
118.0,0.36892797459622784,0.18382168415947742,0.2625410281021596,0.6357045852727701
119.0,0.48661410850337294,0.30989467584127695,0.5275814907565357,0.6089887896787338
120.0,0.31662302619305227,0.11378113322514435,0.4196020430084566,0.48728349863923526
121.0,0.25124184068908273,0.2678703452806771,-0.002499434552216534,0.5555571984906613
122.0,0.3100849076426553,0.2678703452806771,0.40978572957681303,0.1548202645801175
123.0,0.39060699926333353,0.2612349246658455,0.39893611999447015,0.6497655303222627
124.0,0.280663374165869,0.14179735359887755,0.3803367892818823,0.6089887896787337
125.0,0.17381675259227675,-0.13689031222404763,-0.6240270691978589,0.28418095903545093
126.0,0.45719257502658667,0.30989467584127695,-1.180457046349444,0.6357045852727701
127.0,0.41469480444900647,0.3472496363395879,0.32143890869202096,0.7247572372528909
128.0,0.4525470697407783,0.34970719953026624,0.5229316580783888,0.7341312006192193
129.0,0.3820042116970217,0.30055593571669914,0.09239159528700457,0.6950730199261839
130.0,0.26672685830844395,0.2612349246658455,0.27494058191055143,0.5091560798273351
131.0,0.39060699926333353,0.30547106209805586,0.42993500451544975,0.5653998600253062
132.0,0.35963696402461115,0.1727626498014248,0.42993500451544975,0.5653998600253062
133.0,-1.0340146217178967,-0.5065780321932342,-0.5930281846768791,-0.193891172647303
134.0,-0.5431395631841467,-0.5866243761181862,0.08584738633257553,-1.5817064490322388
135.0,0.4277710415498004,0.30989467584127695,0.5275814907565357,0.6624203808668063
136.0,-0.3698794215986275,-0.44654327424952006,-1.0528449717380777,0.3091781946789936
137.0,0.22182030721229645,0.14179735359887757,-0.03194837484714723,0.36854662933240745
138.0,0.48661410850337294,0.30547106209805586,0.46868361016667437,0.7158519720548787
139.0,0.17381675259227675,0.11378113322514435,0.11994615930565315,0.48103418972834955
140.0,0.22182030721229645,0.22584601472007723,0.40978572957681303,0.5021256073025888
141.0,0.1923987737355102,-0.15237296032532127,-0.09084625543700857,0.31511503814433495
142.0,0.218551247937098,0.11378113322514435,0.28871786391987575,0.5466519332926492
143.0,0.45719257502658667,0.35191900640187673,0.5570304310514664,0.7959993588369875
144.0,0.33950644111944156,0.14179735359887755,0.056398446037644843,0.5822729940846976
145.0,0.218551247937098,0.16047483384803307,0.28871786391987575,0.27949397735228665
146.0,0.33950644111944156,0.30989467584127695,0.46868361016667437,-0.753516785617115
147.0,0.33950644111944156,0.22584601472007723,0.40978572957681303,0.12810446898608124
148.0,0.33950644111944156,0.2678703452806771,0.23309208780722895,0.20825185576819
149.0,0.4215770345020559,0.21699878723363517,0.08894727478467351,-0.5032319637361438
150.0,-1.8965301031163153,-1.2169893345271838,-1.4160485687088893,-0.40621144289464367
151.0,-0.5694640931370608,-0.5866243761181862,-0.19004268590414347,-0.13764739244933197
152.0,-2.102480837453819,-1.4738046879530715,-1.6516400910683349,-0.753516785617115
153.0,-1.4056550445825655,-1.2169893345271838,-0.9340159144076553,-0.44698818353817277
154.0,0.36892797459622784,0.35191900640187673,-0.5325803598609687,0.12810446898608124
155.0,-1.4257855674877349,-1.2269951275178028,-1.1215591657595823,-0.86037996799326
156.0,-0.6933442340919503,-0.74318560761846,-0.12804491686218414,-0.5313538538351293
157.0,-0.6004341283757831,-0.7733991786097411,-0.5000315311139402,-0.8406946449239701
158.0,0.33950644111944156,0.30989467584127695,0.49813255046160504,0.20825185576819
159.0,0.3100849076426553,0.14179735359887755,0.3508878489869517,-0.21920087373639002
160.0,0.018966576398664753,-0.0926541747918373,0.21294281286859215,-0.10952550235034642
161.0,-0.012003458840057631,0.06708743260225564,0.2439416973895718,-0.8688165350229555
162.0,-0.8373548979520095,-0.7091953402532691,-1.7694358522480573,-0.4329272384886799
163.0,-1.190413299673445,-1.0930714367202867,-1.7694358522480573,-0.9405273547753688
164.0,-2.210875960789348,-2.211565157794713,-1.6469902583901876,-0.22201306274628854
165.0,-2.298624393965728,-2.547759802279512,-1.772707956725272,-0.9375589330426979
166.0,0.08090664687610954,-0.09265417479183728,-0.7170237227607977,-0.1657692825483175
167.0,-0.013551960601993762,-0.23642162144652096,-0.326437777796454,-0.08562189576620875
168.0,0.19239877373551018,0.2678703452806771,0.32143890869202096,0.1548202645801175
169.0,0.280663374165869,0.22584601472007723,-1.7399869119531268,0.20825185576819
170.0,-1.6775031316780176,-0.7267054779868523,-1.3473343746873843,-0.5219798904688008
171.0,-1.2890619707426694,-1.41633551795567,-0.8738416091610479,-1.0772493675213188
172.0,0.4277710415498004,0.2678703452806771,0.49813255046160504,0.23496765136222625
173.0,0.23575682306972154,0.30547106209805586,0.49193277355740905,-0.9250603152209266
174.0,-2.210875960789348,-2.4331479916596943,-1.6469902583901876,-0.3063787330432451
175.0,-2.0697902447018346,-2.757881455082511,-1.8054290014974173,-1.1156642370029397
176.0,-0.572561096660933,-0.5454240520391668,-0.17919307632180062,-0.9939589459634413
177.0,-0.6019826301377192,-0.7119600988427822,-0.12029519573193923,-1.2611169019038038
178.0,0.2839324334410675,0.16047483384803307,0.32143890869202096,0.13107289071875194
179.0,0.33950644111944156,0.2678703452806771,0.46868361016667437,-0.7802325812111512
180.0,-0.0723950275555663,-0.02629996864352176,0.23309208780722895,-0.03219030457813624
181.0,-0.22879370551111436,-0.31383486195288907,-0.19004268590414353,-1.262522996408753
182.0,0.19239877373551018,0.1838216841594774,0.2625410281021596,0.07467287779800875
183.0,0.26672685830844395,0.12852651236921445,0.18194392834761244,-1.1219135459138254
184.0,0.10413417330515136,-0.026299968643521764,0.1447452669224369,-0.86037996799326
185.0,0.018966576398664777,-0.13689031222404763,-0.1280449168621842,-1.0375478756168688
186.0,0.3983495080730141,0.35191900640187673,0.5275814907565357,0.20825185576819
187.0,0.4277710415498004,0.30989467584127695,0.49813255046160504,-0.03219030457813626
188.0,0.4835171049795007,0.34970719953026624,0.5229316580783888,0.31230284913443646
189.0,0.25124184068908273,0.09977302303827774,0.32143890869202096,0.18153606017415375
190.0,0.25124184068908273,0.35191900640187673,0.49813255046160504,0.047957082203972504
191.0,0.4277710415498004,0.30989467584127695,0.5275814907565357,0.07467287779800877
192.0,0.3100849076426553,0.1838216841594774,0.40978572957681303,0.315115038144335
193.0,0.19239877373551018,0.1838216841594774,0.40978572957681303,0.20825185576819
194.0,-0.19008116146271142,-0.23642162144652096,0.32143890869202096,0.1548202645801175
195.0,0.19239877373551018,0.2678703452806771,0.17419420721736756,-0.1390534869542812
196.0,0.1629772402587239,0.2678703452806771,0.11529632662750619,0.23496765136222625
197.0,0.280663374165869,0.14179735359887755,0.32143890869202096,-0.11233769136024499
198.0,0.4277710415498004,0.30989467584127695,0.49813255046160504,0.04795708220397249
199.0,0.20478678783099913,0.12852651236921445,0.46093388903642946,0.0592058382435667
200.0,0.280663374165869,0.14179735359887755,0.3803367892818823,-0.13905348695428124
201.0,0.3100849076426553,0.35191900640187673,0.46868361016667437,0.021241286609936256
202.0,0.4215770345020559,0.34970719953026624,0.5539305425993684,-0.025159832053389838
203.0,0.29769689354716633,0.12852651236921447,0.36793723547349044,-0.05328172215237539
204.0,0.280663374165869,0.015724361917078062,-0.14974413602686995,-0.24591666933042627
205.0,0.36892797459622784,0.30989467584127695,0.5275814907565357,0.101388673392045
206.0,0.35963696402461115,0.34970719953026624,0.46093388903642946,0.08732772834255224
207.0,0.41469480444900647,0.25386223509381045,0.41960204300845655,0.07170445606533805
208.0,0.3820042116970217,0.16047483384803307,0.41960204300845655,0.19044132537216585
209.0,0.39060699926333353,0.1727626498014248,0.36793723547349044,0.22793717883747985
210.0,0.3983495080730141,0.30989467584127695,0.49813255046160504,0.2616834469562625
211.0,0.48007598995297607,0.3472496363395879,0.48504413255274703,0.22012554269887277
212.0,0.45719257502658667,0.30989467584127695,0.5275814907565357,-0.21920087373639002
213.0,0.33950644111944156,0.22584601472007723,0.46868361016667437,-0.3527798517065712
214.0,0.39060699926333353,0.30547106209805586,0.46093388903642946,-1.3468886667057096
215.0,0.3983495080730141,0.2678703452806771,0.40978572957681303,-0.9405273547753688
216.0,0.31662302619305227,0.06708743260225564,0.38688099823631134,0.27949397735228665
217.0,0.4277710415498004,0.30989467584127695,0.5275814907565357,0.28839924255029875
218.0,0.26672685830844395,0.21699878723363517,0.36793723547349044,0.11544961844153778
219.0,0.32866692878588877,0.12852651236921447,0.05794839026369383,-0.0532817221523754
220.0,0.022407691425189488,-0.3531558730037427,-0.8237976583330612,-0.07671663056819668
221.0,0.33950644111944156,0.35191900640187673,0.43923466987174364,0.10138867339204498
222.0,-0.013551960601993752,0.08429037493700413,0.17419420721736756,-0.08562189576620874
223.0,-1.7200009022555978,-1.6749467829439768,-1.7694358522480573,-0.539790420864825
224.0,0.11187668211483195,0.11378113322514433,0.21294281286859215,-0.5313538538351293
225.0,0.4277710415498004,0.30989467584127695,0.5275814907565357,-0.21920087373639002
226.0,0.3983495080730141,0.30989467584127695,0.46868361016667437,-0.03219030457813623
227.0,0.08090664687610954,0.12852651236921445,0.2439416973895718,-1.5718637874975938
228.0,-0.173735865086719,-0.306462172380854,-0.8237976583330611,-0.7891378464091633
229.0,0.39060699926333353,0.30547106209805586,0.36793723547349044,-0.7844508647259991
230.0,-0.10491356455622482,-0.07299366926641047,0.08894727478467347,-0.7282070845280281
231.0,-1.6905793687788115,-1.6749467829439768,-2.1522720760821565,-1.1275379239336225
232.0,0.29769689354716633,0.1727626498014248,0.15094504382663282,0.11544961844153775
233.0,-0.352673846466004,-0.22536258708846835,0.08894727478467346,-0.6438414142310713
234.0,-0.3371888288466428,-0.40230713681730973,0.05639844603764484,-0.16576928254831752
235.0,-0.8172243750468399,-0.89150677430293,-0.22104157042512315,-1.4031324469036806
236.0,-0.6314041636145056,-0.74318560761846,-0.09704603234120449,-1.431254337002666
237.0,0.3983495080730141,0.30989467584127695,0.49813255046160504,0.34183083373837125
238.0,0.36892797459622784,0.1838216841594774,0.40978572957681303,0.20825185576819
239.0,0.33950644111944156,0.1838216841594774,0.3803367892818823,0.12810446898608124
240.0,0.36892797459622784,0.30989467584127695,0.1447452669224369,-0.005474508984099996
241.0,-0.21950269493949773,-0.11034862976472141,0.23309208780722895,-0.4596430340827163
242.0,0.36892797459622784,0.30989467584127695,0.23309208780722895,0.2883992425502987
243.0,0.4525470697407783,0.30547106209805586,0.11994615930565315,0.08732772834255223
244.0,-0.3371888288466428,-0.048418037359626936,-0.26753989720659266,-0.3527798517065712
245.0,0.04993661163738715,-0.02629996864352175,-1.5849924893482283,0.11544961844153775
246.0,-0.13123809450913884,-0.22536258708846835,-0.326437777796454,0.20825185576819
247.0,0.22182030721229645,0.09977302303827772,-0.002499434552216523,0.315115038144335
248.0,0.32866692878588877,0.21699878723363517,0.46093388903642946,0.17169339863950883
249.0,-0.5075240226596159,-0.6443048298288134,-0.9650147989286351,0.14357150854052328
250.0,0.36892797459622784,0.30989467584127695,0.5275814907565357,-0.13905348695428127
251.0,0.35963696402461115,0.30547106209805586,0.46093388903642946,0.19981528873849433
252.0,0.12047946968114376,-0.16638107051218787,0.22327577437558535,0.012336021411924183
253.0,0.26672685830844395,0.12852651236921447,0.2749405819105515,0.08732772834255224
254.0,0.39060699926333353,0.30547106209805586,0.46093388903642946,0.031083948144581198
255.0,-0.7621665346224445,-0.5025757149969865,-1.8708710910417077,-0.22513771720173137
256.0,0.4835171049795007,0.34970719953026624,0.5539305425993684,0.22793717883747985
257.0,0.4215770345020559,0.30547106209805586,0.49193277355740905,0.05920583824356672
258.0,0.36892797459622784,0.1838216841594774,0.40978572957681303,0.1548202645801175
259.0,0.32866692878588877,0.12852651236921445,0.36793723547349044,0.08732772834255224
260.0,0.3100849076426553,0.1838216841594774,0.43923466987174364,0.12810446898608124
261.0,0.36892797459622784,0.09977302303827773,0.43923466987174364,0.1548202645801175
262.0,0.4525470697407783,0.30547106209805586,0.36793723547349044,0.19981528873849433
263.0,0.4277710415498004,0.2678703452806771,0.49813255046160504,0.02124128660993625
264.0,0.29769689354716633,0.21699878723363517,0.49193277355740905,0.22793717883747985
265.0,0.35963696402461115,0.21699878723363517,-0.0040493787782655,0.48103418972834955
266.0,0.20478678783099913,0.21699878723363517,0.3369383509525108,-0.05328172215237539
267.0,0.4277710415498004,0.1838216841594774,0.3508878489869517,0.1548202645801175
268.0,0.36892797459622784,0.22584601472007723,0.46868361016667437,0.15482026458011752
269.0,0.1629772402587239,-0.06832429920412159,-0.7976208225153449,0.02124128660993625
270.0,0.3820042116970217,0.3472496363395879,-1.0855660165102228,0.101388673392045
271.0,0.31662302619305227,0.30055593571669914,0.48504413255274703,0.22012554269887277
272.0,0.4277710415498004,0.2678703452806771,0.46868361016667437,-0.03219030457813625
273.0,0.45719257502658667,0.30989467584127695,-0.0024994345522165286,-0.058906100172172515
274.0,0.2839324334410675,0.16047483384803307,0.22327577437558535,0.07170445606533805
275.0,0.35963696402461115,0.1727626498014248,0.39893611999447015,0.05920583824356671
276.0,0.33950644111944156,0.1838216841594774,0.3803367892818823,-0.005474508984100018
277.0,-1.0433056322895133,-0.558608155744453,-0.5620293001558995,-0.326064056112535
278.0,-0.5431395631841467,-0.306462172380854,-0.12029519573193923,-1.8488644049726013
279.0,0.4277710415498004,0.2678703452806771,0.43923466987174364,0.12810446898608124
280.0,-0.0756640868307648,-0.051020163090933414,-0.6929134792444803,-0.13608506522161057
281.0,0.23575682306972154,-0.04841803735962695,-0.09704603234120447,0.08732772834255224
282.0,0.39060699926333353,0.30547106209805586,0.18194392834761244,0.14357150854052328
283.0,0.10413417330515136,0.12852651236921447,0.20364314751229823,-0.03219030457813626
284.0,0.23393505629097316,0.2950625591728299,0.33876181474786254,0.022812803997820746
285.0,0.280663374165869,0.14179735359887755,0.2919899683970903,0.0479570822039725
286.0,0.22182030721229645,0.09977302303827772,0.20364314751229823,0.10138867339204498
287.0,0.4525470697407783,0.34970719953026624,0.5539305425993684,0.11544961844153775
288.0,0.29769689354716633,0.21699878723363517,0.2749405819105515,0.2560590689364654
